lat,lon,hectares,stage_of_control
55.04554749,-104.54247284,28.03448296,Unknown
55.20476913,-101.93858337,45.6896553,Unknown
48.87878799,-90.83905029,24.34482765,Unknown
48.96387863,-90.77676392,24.34482765,Unknown
48.96331787,-90.84899139,24.34482765,Unknown
48.90243912,-90.89347076,24.34482765,Unknown
49.24694443,-91.81885529,24.34482765,Unknown
48.97645187,-90.54980469,24.34482765,Unknown
48.90921783,-90.96987915,16.38916206,Unknown
48.95526886,-90.84489441,24.34482765,Unknown
48.89405823,-90.81745148,24.34482765,Unknown
48.94105148,-90.46173859,24.34482765,Unknown
48.91409302,-90.8848877,24.34482765,Unknown
48.91194534,-90.75311279,24.34482765,Unknown
48.96031189,-90.78967285,24.34482765,Unknown
55.7399025,-105.61784363,22.14942551,Unknown
55.78646851,-102.71807861,45.6896553,Unknown
55.73138428,-105.61514282,28.03448296,Unknown
48.95887375,-90.83197784,24.34482765,Unknown
55.73223877,-105.59842682,22.14942551,Unknown
55.29938889,-102.1372757,17.44137955,Unknown
55.67490387,-105.29714966,17.44137955,Unknown
55.35003281,-102.05064392,22.14942551,Unknown
55.3481369,-102.03153229,28.03448296,Unknown
55.35189438,-102.06974792,22.14942551,Unknown
55.06839752,-104.49640656,28.03448296,Unknown
55.07040024,-104.56505585,28.03448296,Unknown
55.31502533,-102.12504578,22.14942551,Unknown
55.31681061,-102.1440506,19.20689583,Unknown
55.07019043,-104.61991882,22.14942551,Unknown
55.2353096,-102.07900238,28.03448296,Unknown
49.38285065,-90.38430786,24.34482765,Unknown
48.34614944,-91.10346222,24.34482765,Unknown
55.05714035,-104.46676636,28.03448296,Unknown
50.94363022,-89.15459442,24.34482765,Unknown
50.6975975,-90.77955627,24.34482765,Unknown
50.73449707,-89.51296997,24.34482765,Unknown
48.88792038,-90.69869995,24.34482765,Unknown
48.87591171,-90.77970123,24.34482765,Unknown
48.91139221,-90.82533264,24.34482765,Unknown
48.24939728,-91.72917175,24.34482765,Unknown
48.25247955,-91.74654388,24.34482765,Unknown
48.8976593,-90.80462646,24.34482765,Unknown
48.2490921,-91.86280823,24.34482765,Unknown
49.98597336,-89.99649811,24.34482765,Unknown
50.00218964,-90.06229401,24.34482765,Unknown
49.65552902,-89.95243073,24.34482765,Unknown
49.65289688,-89.96586609,24.34482765,Unknown
55.76328278,-105.48799896,45.6896553,Unknown
50.79301834,-89.74770355,24.34482765,Unknown
50.99095154,-89.21996307,24.34482765,Unknown
51.00995636,-89.21315765,24.34482765,Unknown
50.97518539,-89.19820404,24.34482765,Unknown
50.97679138,-89.1838913,24.34482765,Unknown
50.99417877,-89.19125366,24.34482765,Unknown
48.92488098,-90.5990448,24.34482765,Unknown
48.92829895,-90.58611298,24.34482765,Unknown
55.1084137,-104.56002808,45.6896553,Unknown
48.93193817,-90.64556122,24.34482765,Unknown
55.19677734,-102.02706909,28.03448296,Unknown
55.3867569,-98.66300201,26.79310417,Unknown
56.03667068,-102.78826141,45.6896553,Unknown
56.13593674,-103.12046051,28.03448296,Unknown
55.37882996,-98.61529541,26.79310417,Unknown
56.22768402,-104.4074707,22.14942551,Unknown
50.84539413,-89.21717834,35.48275757,Unknown
48.90123367,-90.50206757,35.48275757,Unknown
50.85285187,-89.23597717,24.34482765,Unknown
49.64466476,-89.96245575,24.34482765,Unknown
50.33114624,-87.7907486,24.34482765,Unknown
50.45271301,-89.4199295,35.48275757,Unknown
55.05522156,-104.46022034,45.6896553,Unknown
48.9730835,-90.56285095,24.34482765,Unknown
48.93841171,-90.54727936,24.34482765,Unknown
55.48939514,-103.56819916,19.20689583,Unknown
48.95984268,-90.4994812,24.34482765,Unknown
51.41281891,-89.73815155,18.77586174,Unknown
48.95242691,-90.45274353,24.34482765,Unknown
56.12573624,-102.96935272,28.03448296,Unknown
49.96644592,-89.89968109,24.34482765,Unknown
55.0539093,-104.47780609,28.03448296,Unknown
56.12838364,-103.00719452,22.14942551,Unknown
56.13715744,-103.13911438,28.03448296,Unknown
56.09809113,-103.04261017,28.03448296,Unknown
48.29520798,-91.13817596,35.48275757,Unknown
56.40161514,-102.82546997,28.03448296,Unknown
58.36483383,-106.64929962,45.6896553,Unknown
56.16450119,-103.04083252,28.03448296,Unknown
58.44900894,-106.52960968,28.03448296,Unknown
55.73048782,-105.63186646,28.03448296,Unknown
56.07300949,-103.0602417,45.6896553,Unknown
56.40024948,-102.75988007,45.6896553,Unknown
56.38262177,-102.79901886,45.6896553,Unknown
56.384655,-102.72306824,45.6896553,Unknown
56.03812027,-102.80722809,45.6896553,Unknown
55.95330811,-102.69510651,45.6896553,Unknown
55.9887085,-102.82345581,45.6896553,Unknown
55.97662354,-102.77862549,45.6896553,Unknown
55.55019379,-103.38360596,45.6896553,Unknown
56.21899033,-104.41875458,45.6896553,Unknown
55.06289673,-104.55042267,28.03448296,Unknown
55.05401611,-104.54459381,28.03448296,Unknown
55.74330139,-105.08745575,45.6896553,Unknown
55.95479202,-102.7142868,45.6896553,Unknown
55.35770035,-98.59726715,38.03448486,Unknown
55.41701126,-98.6079483,23.04597664,Unknown
56.00865936,-102.64720917,28.03448296,Unknown
55.94361877,-102.67588806,45.6896553,Unknown
55.93896866,-102.61875916,45.6896553,Unknown
56.15626526,-103.04044342,28.03448296,Unknown
55.03805542,-104.43540955,45.6896553,Unknown
56.35863876,-102.81082916,28.03448296,Unknown
55.54890823,-103.43131256,45.6896553,Unknown
49.23449326,-91.84369659,24.34482765,Unknown
49.99863815,-89.9286499,24.34482765,Unknown
51.15308762,-89.68238068,35.48275757,Unknown
51.17367935,-89.73732758,24.34482765,Unknown
55.11339188,-104.61678314,45.6896553,Unknown
55.09763718,-104.56616211,28.03448296,Unknown
48.8914299,-90.68577576,24.34482765,Unknown
48.9296875,-90.93489075,18.77586174,Unknown
55.56708527,-103.45678711,22.14942551,Unknown
55.07660294,-104.53830719,28.03448296,Unknown
55.35811996,-102.05034637,45.6896553,Unknown
55.25457001,-102.10491943,28.03448296,Unknown
51.31793213,-89.54403687,35.48275757,Unknown
48.34209824,-91.11608887,24.34482765,Unknown
50.52375031,-89.30225372,35.48275757,Unknown
50.51553345,-89.29903412,35.48275757,Unknown
50.51185226,-89.32705688,24.34482765,Unknown
50.81745148,-89.89332581,20.63218307,Unknown
50.98272324,-89.21704865,24.34482765,Unknown
56.30616379,-102.89709473,28.03448296,Unknown
55.57385254,-103.4217453,28.03448296,Unknown
58.45812225,-106.5141449,19.20689583,Unknown
58.46586227,-106.52032471,19.20689583,Unknown
55.49211884,-103.55774689,22.14942551,Unknown
50.93540955,-89.15151978,24.34482765,Unknown
56.01683044,-102.64730072,28.03448296,Unknown
50.85119629,-89.25016785,24.34482765,Unknown
49.25653076,-91.7901535,24.34482765,Unknown
49.98300171,-89.86312103,24.34482765,Unknown
49.61127853,-89.88929749,24.34482765,Unknown
51.34360886,-89.63111877,24.34482765,Unknown
55.02895355,-104.48402405,45.6896553,Unknown
55.0509491,-104.49298096,28.03448296,Unknown
55.06232071,-104.58420563,28.03448296,Unknown
55.07453918,-104.47002411,28.03448296,Unknown
55.73903656,-105.63455963,28.03448296,Unknown
56.30322647,-102.85874939,28.03448296,Unknown
56.0260849,-102.65447998,28.03448296,Unknown
55.37767792,-98.6371994,26.79310417,Unknown
55.95178986,-102.6760025,28.03448296,Unknown
55.78502655,-102.69913483,28.03448296,Unknown
51.42629242,-87.80095673,35.48275757,Unknown
51.61922836,-88.51520538,35.48275757,Unknown
50.79533768,-89.85338593,24.34482765,Unknown
50.75938797,-89.59849548,24.34482765,Unknown
50.59444427,-90.68655396,24.34482765,Unknown
50.79311752,-89.68840027,24.34482765,Unknown
48.89012527,-90.7281723,24.34482765,Unknown
49.96485138,-90.06045532,24.34482765,Unknown
50.92935181,-90.33259583,24.34482765,Unknown
50.66695023,-89.46854401,24.34482765,Unknown
49.32567978,-90.30065918,35.48275757,Unknown
48.91710663,-90.47993469,35.48275757,Unknown
49.2419014,-91.80252838,35.48275757,Unknown
50.57423782,-90.60266876,24.34482765,Unknown
50.59737015,-90.67298889,24.34482765,Unknown
49.99360275,-89.95581055,24.34482765,Unknown
49.62733078,-89.95471191,24.34482765,Unknown
49.64731216,-89.94898987,24.34482765,Unknown
49.9877739,-90.08531952,24.34482765,Unknown
49.99293137,-89.91159821,24.34482765,Unknown
49.61551285,-89.96405792,24.34482765,Unknown
49.93910599,-89.84380341,35.48275757,Unknown
49.6034584,-89.92948151,24.34482765,Unknown
49.94155884,-89.83020782,24.34482765,Unknown
49.62078857,-89.93727112,24.34482765,Unknown
49.95401382,-89.86499023,24.34482765,Unknown
50.01095963,-89.96354675,24.34482765,Unknown
49.74964905,-89.90668488,20.63218307,Unknown
49.77717972,-89.86035156,24.34482765,Unknown
49.74749756,-89.96398926,20.63218307,Unknown
56.04629517,-102.80761719,45.6896553,Unknown
56.34806061,-102.77397919,45.6896553,Unknown
55.58520889,-103.39041138,45.6896553,Unknown
55.0714035,-104.48159027,28.03448296,Unknown
50.49133682,-89.4070282,24.34482765,Unknown
50.70055771,-90.76590729,20.63218307,Unknown
50.90331268,-89.27268219,24.34482765,Unknown
50.72626495,-89.50979614,20.63218307,Unknown
49.63134003,-90.07302856,20.63218307,Unknown
49.61264038,-89.93350983,24.34482765,Unknown
51.41027832,-89.61575317,35.48275757,Unknown
51.22586823,-89.3977356,24.34482765,Unknown
49.96563721,-89.85556793,24.34482765,Unknown
51.461483,-87.79957581,24.34482765,Unknown
49.99044418,-89.92513275,24.34482765,Unknown
49.95156097,-89.87853241,24.34482765,Unknown
50.81454086,-89.72748566,24.34482765,Unknown
49.61285782,-89.97741699,24.34482765,Unknown
50.81662369,-89.71343994,24.34482765,Unknown
49.63937378,-89.98918915,24.34482765,Unknown
49.64598465,-90.05026245,24.34482765,Unknown
49.74192429,-89.94695282,20.63218307,Unknown
49.77007675,-89.94467163,24.34482765,Unknown
50.69389343,-89.10720825,24.34482765,Unknown
51.29942322,-88.16717529,24.34482765,Unknown
51.42855453,-87.71292114,35.48275757,Unknown
51.45151138,-87.78382874,35.48275757,Unknown
51.3532486,-87.38462067,35.48275757,Unknown
50.59583664,-89.24446869,35.48275757,Unknown
50.93880081,-89.19754791,24.34482765,Unknown
50.52629852,-89.2144928,20.63218307,Unknown
50.51820374,-89.3444519,24.34482765,Unknown
50.47205353,-89.41340637,24.34482765,Unknown
50.46187592,-89.42425537,35.48275757,Unknown
50.50048065,-89.41137695,20.63218307,Unknown
50.47730637,-89.44568634,24.34482765,Unknown
50.86552429,-89.63032532,24.34482765,Unknown
51.34903336,-89.66432953,24.34482765,Unknown
50.59157562,-90.61062622,24.34482765,Unknown
50.90130234,-89.76598358,20.63218307,Unknown
50.56796646,-90.67440033,24.34482765,Unknown
50.92487335,-89.73142242,35.48275757,Unknown
51.33349991,-89.56612396,35.48275757,Unknown
50.85839844,-89.74721527,24.34482765,Unknown
50.73583984,-90.73726654,24.34482765,Unknown
50.67474365,-90.70902252,35.48275757,Unknown
51.35726547,-89.66744995,24.34482765,Unknown
50.60255051,-90.69050598,24.34482765,Unknown
50.68326569,-90.7578125,24.34482765,Unknown
50.7893486,-89.83589935,24.34482765,Unknown
50.78871918,-89.89517975,24.34482765,Unknown
50.71488571,-90.78748322,24.34482765,Unknown
50.70677185,-90.78365326,20.63218307,Unknown
49.60083771,-89.94285583,24.34482765,Unknown
49.98248672,-90.11235809,20.63218307,Unknown
49.65023422,-89.97928619,24.34482765,Unknown
49.92173386,-89.83625031,35.48275757,Unknown
49.95072556,-89.8343277,24.34482765,Unknown
49.75011444,-89.95053101,20.63218307,Unknown
50.00331497,-90.00424957,24.34482765,Unknown
49.3722229,-90.4672699,20.63218307,Unknown
49.98743439,-90.04108429,24.34482765,Unknown
49.6231575,-90.06947327,20.63218307,Unknown
49.38642502,-90.24090576,24.34482765,Unknown
49.6181488,-89.95069122,24.34482765,Unknown
49.97961044,-90.08161163,24.34482765,Unknown
49.97434616,-90.10860443,24.34482765,Unknown
49.96902466,-90.13555145,24.34482765,Unknown
49.62041092,-90.08283997,35.48275757,Unknown
50.80607224,-89.90293121,20.63218307,Unknown
49.6301918,-89.98517609,24.34482765,Unknown
49.62752151,-89.99858093,24.34482765,Unknown
51.42789459,-87.72412109,35.48275757,Unknown
51.58737946,-88.73236847,24.34482765,Unknown
51.47000504,-87.83541107,24.34482765,Unknown
56.00709152,-102.62800598,28.03448296,Unknown
55.96255112,-102.70219421,28.03448296,Unknown
56.22751617,-104.38949585,28.03448296,Unknown
55.73527145,-105.06822968,45.6896553,Unknown
56.36523056,-102.79156494,28.03448296,Unknown
50.45992279,-89.43828583,35.48275757,Unknown
50.46382141,-89.41025543,24.34482765,Unknown
50.4850502,-89.38972473,24.34482765,Unknown
50.48746109,-89.43500519,24.34482765,Unknown
50.48940277,-89.42099762,24.34482765,Unknown
50.48312378,-89.40378571,24.34482765,Unknown
51.36095428,-89.63883972,24.34482765,Unknown
50.56850433,-90.62985229,24.34482765,Unknown
50.50709152,-90.51239014,35.48275757,Unknown
50.56562042,-90.64343262,24.34482765,Unknown
50.58870697,-90.62421417,24.34482765,Unknown
51.38013458,-89.63220978,24.34482765,Unknown
51.83511734,-92.52761841,24.34482765,Unknown
51.2728653,-89.46357727,35.48275757,Unknown
51.29364014,-89.44250488,35.48275757,Unknown
51.34905243,-89.58813477,35.48275757,Unknown
51.31436539,-89.57268524,35.48275757,Unknown
51.36999893,-89.56703186,35.48275757,Unknown
51.39470673,-89.59372711,24.34482765,Unknown
51.45911026,-87.75569916,24.34482765,Unknown
50.96884537,-89.40576172,20.63218307,Unknown
50.91661453,-90.40164185,24.34482765,Unknown
50.87075043,-89.72245026,24.34482765,Unknown
51.31671524,-89.48345184,35.48275757,Unknown
51.30929565,-89.4644928,35.48275757,Unknown
51.28543472,-89.43939209,35.48275757,Unknown
51.22418213,-89.41205597,24.34482765,Unknown
51.81792068,-92.51867676,24.34482765,Unknown
50.96041107,-89.25247192,24.34482765,Unknown
50.92895508,-89.20890045,24.34482765,Unknown
50.92733002,-89.22315979,24.34482765,Unknown
50.8706665,-89.66284943,24.34482765,Unknown
50.78601837,-89.67001343,24.34482765,Unknown
50.51064682,-90.54364777,35.48275757,Unknown
50.57074356,-90.5714035,35.48275757,Unknown
50.5654335,-90.55395508,35.48275757,Unknown
50.53328323,-90.56895447,35.48275757,Unknown
50.57951736,-90.6200943,24.34482765,Unknown
50.57663727,-90.63368225,24.34482765,Unknown
50.91918182,-90.38787079,24.34482765,Unknown
50.5852623,-90.68245697,24.34482765,Unknown
50.59443283,-90.59703064,35.48275757,Unknown
50.69538116,-90.7483139,20.63218307,Unknown
51.48816681,-87.81171417,24.34482765,Unknown
51.29021454,-88.16230011,24.34482765,Unknown
51.56703568,-88.49319458,24.34482765,Unknown
51.55786514,-88.48829651,24.34482765,Unknown
51.19782257,-87.77752686,24.34482765,Unknown
51.38260651,-87.72566223,35.48275757,Unknown
51.44229126,-87.74494934,35.48275757,Unknown
51.42818451,-87.70872498,35.48275757,Unknown
51.00650787,-89.16716766,35.48275757,Unknown
51.29870224,-88.18229675,20.63218307,Unknown
50.74596024,-89.5628891,24.34482765,Unknown
50.55541992,-89.19684601,35.48275757,Unknown
50.54891968,-89.17970276,24.34482765,Unknown
50.69244766,-90.76190948,24.34482765,Unknown
50.73644638,-89.49881744,24.34482765,Unknown
50.7329216,-90.75082397,24.34482765,Unknown
50.66322708,-90.67376709,35.48275757,Unknown
50.65219498,-90.68344879,35.48275757,Unknown
50.65510178,-90.66981506,35.48275757,Unknown
55.59260559,-103.4645462,45.6896553,Unknown
56.38417816,-102.81833649,22.14942551,Unknown
55.39162064,-98.67238617,26.79310417,Unknown
55.41020584,-98.61322784,23.04597664,Unknown
55.90644836,-98.72171783,38.03448486,Unknown
56.36207581,-102.75291443,45.6896553,Unknown
56.34122086,-102.80335236,28.03448296,Unknown
55.71575928,-105.57341003,28.03448296,Unknown
55.03784943,-104.45230103,45.6896553,Unknown
55.04606628,-104.5088501,28.03448296,Unknown
56.08285522,-103.02866364,45.6896553,Unknown
55.76749039,-105.59583282,45.6896553,Unknown
55.74868011,-105.62361145,45.6896553,Unknown
55.75964355,-105.61999512,45.6896553,Unknown
55.06201935,-104.60097504,28.03448296,Unknown
55.38069916,-98.62595367,26.79310417,Unknown
55.58374023,-103.44612885,28.03448296,Unknown
56.34938431,-102.80364227,28.03448296,Unknown
50.65359116,-88.89653778,24.34482765,Unknown
50.74365616,-89.51734161,24.34482765,Unknown
50.8022995,-89.8715744,20.63218307,Unknown
50.67800522,-89.45883942,20.63218307,Unknown
50.90034103,-90.33425903,35.48275757,Unknown
50.88963318,-90.34440613,35.48275757,Unknown
50.81523132,-89.90723419,24.34482765,Unknown
50.85453415,-89.2216568,35.48275757,Unknown
51.76746368,-91.12013245,24.34482765,Unknown
51.60986328,-92.10263824,24.34482765,Unknown
51.60614395,-92.11620331,24.34482765,Unknown
51.6026268,-88.76958466,35.48275757,Unknown
51.47781372,-87.85289001,24.34482765,Unknown
51.36895752,-89.71824646,20.63218307,Unknown
51.68501663,-92.52429199,35.48275757,Unknown
51.7621994,-91.102211,24.34482765,Unknown
51.77033615,-91.10619354,24.34482765,Unknown
51.60242462,-92.1297226,24.34482765,Unknown
51.61764526,-92.18320465,24.34482765,Unknown
51.33722305,-89.61362457,24.34482765,Unknown
51.61168289,-92.13382721,24.34482765,Unknown
51.39567184,-89.65427399,24.34482765,Unknown
51.24004745,-89.3591156,24.34482765,Unknown
50.89582443,-89.40393066,24.34482765,Unknown
50.65571976,-89.0466156,24.34482765,Unknown
50.87366486,-89.7689209,24.34482765,Unknown
50.87575531,-89.75492096,24.34482765,Unknown
50.93940353,-89.34792328,35.48275757,Unknown
50.99847412,-89.23885345,24.34482765,Unknown
50.89310455,-89.7625885,20.63218307,Unknown
51.46676254,-87.77936554,24.34482765,Unknown
50.93804169,-89.2877121,24.34482765,Unknown
51.25742722,-89.36665344,24.34482765,Unknown
51.2449379,-89.39098358,24.34482765,Unknown
51.2656517,-89.36971283,24.34482765,Unknown
51.25908661,-89.35223389,24.34482765,Unknown
50.94470596,-89.23062134,24.34482765,Unknown
51.22597504,-89.32261658,35.48275757,Unknown
51.21518326,-89.33249664,35.48275757,Unknown
51.68044662,-88.67970276,35.48275757,Unknown
51.70506287,-88.70459747,35.48275757,Unknown
51.46069336,-87.77095032,24.34482765,Unknown
51.4696312,-87.85077667,24.34482765,Unknown
51.47430038,-87.85473633,24.34482765,Unknown
50.94633865,-89.21635437,24.34482765,Unknown
50.93718338,-89.21186829,24.34482765,Unknown
50.98976517,-89.3848114,20.63218307,Unknown
50.97978592,-89.39591217,20.63218307,Unknown
50.94202423,-89.16891479,24.34482765,Unknown
51.00005722,-89.29920197,24.34482765,Unknown
50.9404068,-89.18326569,24.34482765,Unknown
50.93058395,-89.19458008,24.34482765,Unknown
50.93216705,-89.18028259,24.34482765,Unknown
50.9214325,-89.19008636,24.34482765,Unknown
50.92890167,-89.28323364,24.34482765,Unknown
50.93635941,-89.30193329,24.34482765,Unknown
50.96526337,-89.43424988,20.63218307,Unknown
51.34619904,-89.54190826,35.48275757,Unknown
51.28303146,-89.3772583,24.34482765,Unknown
51.24660492,-89.37653351,24.34482765,Unknown
51.30010605,-88.15209961,35.48275757,Unknown
51.36706543,-89.52081299,35.48275757,Unknown
51.3908844,-89.5460434,35.48275757,Unknown
51.25482178,-89.30443573,24.34482765,Unknown
51.2433548,-89.33027649,24.34482765,Unknown
51.24498749,-89.31584167,24.34482765,Unknown
51.36824799,-89.6576767,20.63218307,Unknown
51.35911179,-89.65317535,24.34482765,Unknown
51.26235962,-89.32337952,24.34482765,Unknown
51.38266754,-89.54284668,35.48275757,Unknown
51.32808304,-89.60912323,35.48275757,Unknown
51.31843948,-89.46902466,35.48275757,Unknown
51.3201561,-89.45462036,35.48275757,Unknown
51.31271362,-89.43572235,35.48275757,Unknown
51.33060074,-89.51982117,35.48275757,Unknown
51.23670959,-89.38786316,24.34482765,Unknown
51.22247696,-89.42638397,35.48275757,Unknown
51.21022034,-89.37557983,35.48275757,Unknown
51.35088348,-89.65000916,24.34482765,Unknown
51.25407791,-89.39551544,24.34482765,Unknown
51.26231003,-89.39853668,20.63218307,Unknown
51.40665436,-89.64442444,24.34482765,Unknown
51.61540604,-92.12032318,24.34482765,Unknown
51.83906174,-92.54602814,24.34482765,Unknown
51.83116531,-92.54108429,24.34482765,Unknown
51.72042084,-88.74185944,24.34482765,Unknown
51.61965179,-92.13851166,24.34482765,Unknown
51.35458374,-89.62128448,35.48275757,Unknown
51.35274506,-89.63562012,24.34482765,Unknown
51.37010193,-89.64333344,24.34482765,Unknown
51.76459885,-91.13402557,24.34482765,Unknown
51.69060135,-88.65209961,35.48275757,Unknown
51.27971268,-89.33102417,24.34482765,Unknown
51.61911392,-92.10671234,24.34482765,Unknown
51.59349442,-88.48796082,35.48275757,Unknown
51.47891235,-87.80667877,24.34482765,Unknown
51.46834946,-87.79456329,24.34482765,Unknown
51.48705673,-87.85791016,24.34482765,Unknown
51.32988739,-89.5947876,35.48275757,Unknown
51.35913467,-87.37634277,35.48275757,Unknown
51.35327148,-87.36902618,35.48275757,Unknown
51.39650726,-89.57933807,35.48275757,Unknown
51.35219955,-87.28022766,24.34482765,Unknown
51.37830353,-89.64660645,24.34482765,Unknown
51.40292358,-89.59690857,24.34482765,Unknown
51.621418,-92.16966248,24.34482765,Unknown
51.62711716,-92.11129761,24.34482765,Unknown
51.47275925,-87.83953094,24.34482765,Unknown
51.59560013,-88.73495483,20.63218307,Unknown
51.45486069,-87.72073364,35.48275757,Unknown
51.55957794,-88.4581604,35.48275757,Unknown
51.47595978,-87.7664566,24.34482765,Unknown
51.66402817,-88.657341,35.48275757,Unknown
51.59436035,-88.47281647,35.48275757,Unknown
51.69684982,-88.70193481,35.48275757,Unknown
51.77663803,-91.12445068,24.34482765,Unknown
51.45147705,-87.73201752,35.48275757,Unknown
55.05453873,-104.51086426,28.03448296,Unknown
51.37064362,-87.40720367,35.48275757,Unknown
51.39433289,-87.63302612,35.48275757,Unknown
51.75518036,-88.75682068,24.34482765,Unknown
51.28200912,-88.1599884,35.48275757,Unknown
51.28336716,-88.12988281,35.48275757,Unknown
51.4874382,-87.8425293,24.34482765,Unknown
51.48961258,-87.85028839,24.34482765,Unknown
51.29089355,-88.14723206,24.34482765,Unknown
51.47037125,-87.82003021,24.34482765,Unknown
51.46245575,-87.75336456,24.34482765,Unknown
51.20530701,-89.34389496,35.48275757,Unknown
51.20695114,-89.32949829,35.48275757,Unknown
51.19945145,-89.31059265,35.48275757,Unknown
51.48032379,-87.8631897,24.34482765,Unknown
51.24827957,-89.36211395,24.34482765,Unknown
55.54814148,-103.41320801,45.6896553,Unknown
55.07239532,-104.48497009,28.03448296,Unknown
55.35156631,-98.53759766,38.03448486,Unknown
55.36089325,-98.62519836,38.03448486,Unknown
52.19301605,-88.89824677,35.48275757,Unknown
52.18479919,-88.89559937,35.48275757,Unknown
52.25551224,-92.98370361,24.34482765,Unknown
52.25131607,-92.99730682,35.48275757,Unknown
52.24620056,-92.97957611,35.48275757,Unknown
48.89611816,-90.8469162,24.34482765,Unknown
48.79789352,-90.94806671,35.48275757,Unknown
48.83015442,-90.90455627,35.48275757,Unknown
48.87404251,-90.92411041,24.34482765,Unknown
48.32884979,-91.09552765,35.48275757,Unknown
48.88317108,-90.85617065,24.34482765,Unknown
48.26613998,-91.22618866,24.34482765,Unknown
48.31559753,-91.07506561,35.48275757,Unknown
48.30838013,-91.15867615,35.48275757,Unknown
48.27402878,-91.2307663,24.34482765,Unknown
48.34489441,-91.07467651,24.34482765,Unknown
48.31962967,-91.06235504,35.48275757,Unknown
48.29931259,-91.12552643,35.48275757,Unknown
48.91802979,-90.69728851,24.34482765,Unknown
48.81468201,-90.92598724,35.48275757,Unknown
48.81840897,-90.91313934,35.48275757,Unknown
48.82583618,-90.88739014,35.48275757,Unknown
48.83945847,-90.90821075,35.48275757,Unknown
48.83384323,-90.89172363,35.48275757,Unknown
48.96744156,-90.76380157,24.34482765,Unknown
48.88602829,-90.81325531,24.34482765,Unknown
48.30722427,-91.12999725,35.48275757,Unknown
49.6485672,-89.89121246,24.34482765,Unknown
49.65139771,-90.02347565,24.34482765,Unknown
49.64076614,-89.93154144,24.34482765,Unknown
50.8574791,-89.68667603,24.34482765,Unknown
48.33694077,-91.07019806,24.34482765,Unknown
48.87231827,-90.79260254,24.34482765,Unknown
48.29109955,-91.15070343,35.48275757,Unknown
48.8625679,-90.68660736,35.48275757,Unknown
48.85679245,-90.67004395,35.48275757,Unknown
48.86304092,-90.78892517,35.48275757,Unknown
48.29230881,-91.2673111,20.63218307,Unknown
48.27033234,-91.21356201,24.34482765,Unknown
48.93029785,-90.96484375,20.63218307,Unknown
50.82772064,-89.76314545,35.48275757,Unknown
51.39381409,-89.66867828,24.34482765,Unknown
48.90535736,-90.3735733,35.48275757,Unknown
48.89715195,-90.44247437,35.48275757,Unknown
48.26440048,-91.13923645,24.34482765,Unknown
48.93509293,-90.44497681,24.34482765,Unknown
48.34360123,-91.01611328,35.48275757,Unknown
48.34083557,-91.08737946,24.34482765,Unknown
48.2586937,-91.7041626,35.48275757,Unknown
48.25404358,-91.7166748,35.48275757,Unknown
48.86474609,-90.92046356,24.34482765,Unknown
49.25435257,-91.81882477,24.34482765,Unknown
48.90875626,-90.69355011,24.34482765,Unknown
48.91919327,-90.65479279,24.34482765,Unknown
49.6603241,-89.88180542,24.34482765,Unknown
49.99362946,-89.85309601,24.34482765,Unknown
49.62997437,-89.94129944,24.34482765,Unknown
49.655159,-89.90869904,24.34482765,Unknown
49.63813782,-89.94496918,24.34482765,Unknown
50.82160568,-89.74585724,24.34482765,Unknown
50.9242897,-90.36027527,24.34482765,Unknown
50.79929352,-89.70556641,24.34482765,Unknown
50.85132599,-89.7287674,24.34482765,Unknown
50.84924316,-89.74286652,24.34482765,Unknown
49.34300232,-90.30851746,35.48275757,Unknown
49.66334534,-89.91225433,24.34482765,Unknown
49.65255737,-89.9221344,24.34482765,Unknown
49.3531723,-90.38588715,24.34482765,Unknown
49.66074371,-89.92569733,24.34482765,Unknown
50.78186798,-89.63866425,24.34482765,Unknown
50.79008865,-89.64195251,24.34482765,Unknown
55.34627151,-102.01205444,28.03448296,Unknown
51.37429047,-89.75123596,24.34482765,Unknown
50.86458206,-89.70511627,24.34482765,Unknown
50.85333252,-89.65522003,24.34482765,Unknown
50.8431282,-89.72547913,24.34482765,Unknown
50.80844879,-89.70991516,24.34482765,Unknown
50.77672577,-89.60618591,24.34482765,Unknown
50.77308273,-89.49996185,24.34482765,Unknown
50.86153412,-89.65847015,24.34482765,Unknown
55.08974838,-104.492836,28.03448296,Unknown
55.05344772,-104.57836914,28.03448296,Unknown
55.06343842,-104.5166626,28.03448296,Unknown
55.35623932,-102.03105164,45.6896553,Unknown
55.1986084,-102.04620361,45.6896553,Unknown
55.30511475,-102.10639191,16.26436806,Unknown
56.08246613,-103.07952118,45.6896553,Unknown
55.78700638,-105.53334045,45.6896553,Unknown
50.75710678,-89.55312347,35.48275757,Unknown
50.79208755,-89.62793732,24.34482765,Unknown
50.84518433,-89.71143341,24.34482765,Unknown
50.76335907,-89.57039642,24.34482765,Unknown
50.84724045,-89.69742584,24.34482765,Unknown
50.86354828,-89.64437103,24.34482765,Unknown
51.38557053,-89.58920288,24.34482765,Unknown
50.85784149,-89.19309235,35.48275757,Unknown
50.87521362,-89.20059204,35.48275757,Unknown
51.16847229,-89.70441437,35.48275757,Unknown
50.8625412,-89.71907806,24.34482765,Unknown
50.86661911,-89.69104767,24.34482765,Unknown
51.3837738,-89.60352325,24.34482765,Unknown
